13600;0.662;1.072;
13700;0.662;1.072;
13800;0.659;1.072;
13900;0.662;1.072;
14000;0.666;1.072;
14100;0.666;1.072;
14200;0.669;1.072;
14300;0.672;1.072;
14400;0.672;1.072;
14500;0.675;1.072;
14600;0.675;1.072;
14700;0.679;1.072;
14800;0.679;1.072;
14900;0.679;1.072;
15000;0.679;1.072;
15100;0.679;1.072;
15200;0.679;1.072;
15300;0.679;1.072;
15400;0.679;1.072;
15500;0.679;1.072;
15600;0.679;1.072;
15700;0.682;1.072;
15800;0.682;1.072;
15900;0.682;1.072;
16000;0.682;1.072;
16100;0.682;1.072;
16200;0.682;1.072;
16300;0.685;1.072;
16400;0.685;1.072;
16500;0.685;1.072;
16600;0.685;1.072;
16700;0.685;1.072;
16800;0.704;1.072;
16900;0.669;1.072;
17000;0.669;1.072;
17100;0.669;1.072;
17200;0.662;1.072;
17300;0.662;1.072;
17400;0.662;1.072;
17500;0.662;1.072;
17600;0.659;1.072;
17700;0.659;1.072;
17800;0.659;1.072;
17900;0.659;1.072;
18000;0.659;1.072;
18100;0.659;1.072;
18200;0.659;1.072;
18300;0.659;1.072;
18400;0.659;1.072;
18500;0.659;1.072;
18600;0.659;1.072;
18700;0.662;1.072;
18800;0.662;1.072;
18900;0.662;1.072;
19000;0.662;1.072;
19100;0.666;1.072;
19200;0.666;1.072;
19300;0.662;1.072;
19400;0.659;1.072;
19500;0.659;1.072;
19600;0.662;1.072;
19700;0.656;1.072;
19800;0.656;1.072;
19900;0.656;1.072;
20000;0.656;1.072;
20100;0.656;1.072;
20200;0.656;1.072;
20300;0.656;1.072;
20400;0.656;1.072;
20500;0.656;1.072;
20600;0.656;1.072;
20700;0.656;1.072;
20800;0.656;1.072;
20900;0.656;1.072;
21000;0.656;1.072;
21100;0.656;1.072;
21200;0.656;1.072;
21300;0.656;1.072;
21400;0.656;1.072;
21500;0.656;1.072;
21600;0.656;1.072;
21700;0.656;1.072;
21800;0.656;1.072;
21900;0.656;1.072;
22000;0.656;1.072;
22100;0.659;1.072;
22200;0.659;1.072;
22300;0.659;1.072;
22400;0.659;1.072;
22500;0.659;1.072;
22600;0.659;1.072;
22700;0.659;1.072;
22800;0.659;1.072;
22900;0.659;1.072;
23000;0.659;1.072;
23100;0.659;1.072;
23200;0.659;1.072;
23300;0.659;1.072;
23400;0.659;1.072;
23500;0.659;1.072;
23600;0.659;1.072;
23700;0.659;1.072;
23800;0.659;1.072;
23900;0.659;1.072;
24000;0.659;1.072;
24100;0.659;1.072;
24200;0.659;1.072;
24300;0.659;1.072;
24400;0.659;1.072;
24500;0.659;1.072;
24600;0.659;1.072;
24700;0.659;1.072;
24800;0.659;1.072;
24900;0.662;1.072;
25000;0.666;1.072;
25100;0.669;1.072;
25200;0.672;1.072;
25300;0.692;1.072;
25400;0.692;1.072;
25500;0.695;1.072;
25600;0.701;1.072;
25700;0.701;1.072;
25800;0.701;1.072;
25900;0.701;1.072;
26000;0.701;1.072;
26100;0.701;1.072;
26200;0.659;1.072;
26300;0.662;1.072;
26400;0.662;1.072;
26500;0.662;1.072;
26600;0.662;1.072;
26700;0.662;1.072;
26800;0.662;1.072;
26900;0.662;1.072;
27000;0.662;1.072;
27100;0.662;1.072;
27200;0.662;1.072;
27300;0.659;1.072;
27400;0.659;1.072;
27500;0.659;1.072;
27600;0.659;1.072;
27700;0.659;1.072;
27800;0.656;1.072;
27900;0.656;1.072;
28000;0.656;1.072;
28100;0.656;1.072;
28200;0.656;1.072;
28300;0.659;1.072;
28400;0.662;1.072;
28500;0.666;1.072;
28600;0.669;1.072;
28700;0.672;1.072;
28800;0.679;1.072;
28900;0.685;1.072;
29000;0.692;1.072;
29100;0.692;1.072;
29200;0.692;1.072;
29300;0.692;1.072;
29400;0.692;1.072;
29500;0.692;1.072;
29600;0.656;1.072;
29700;0.656;1.072;
29800;0.656;1.072;
29900;0.656;1.072;
30000;0.656;1.072;
30100;0.656;1.072;
30200;0.656;1.072;
30300;0.656;1.072;
30400;0.656;1.072;
30500;0.656;1.072;
30600;0.656;1.072;
30700;0.656;1.072;
30800;0.656;1.072;
30900;0.656;1.072;
31000;0.656;1.072;
31100;0.656;1.072;
31200;0.656;1.072;
31300;0.656;1.072;
31400;0.656;1.072;
31500;0.656;1.072;
31600;0.656;1.072;
31700;0.656;1.072;
31800;0.656;1.072;
31900;0.775;1.072;
32000;0.656;1.072;
32100;0.656;1.072;
32200;0.656;1.072;
32300;0.656;1.072;
32400;0.656;1.072;
32500;0.656;1.072;
32600;0.656;1.072;
32700;0.656;1.072;
32800;0.656;1.072;
32900;0.656;1.072;
33000;0.656;1.072;
33100;0.656;1.072;
33200;0.656;1.072;
33300;0.656;1.072;
33400;0.656;1.072;
33500;0.656;1.072;
33600;0.656;1.072;
33700;0.656;1.072;
33800;0.656;1.072;
33900;0.656;1.072;
34000;0.656;1.072;
34100;0.656;1.072;
34200;0.656;1.072;
34300;0.656;1.072;
34400;0.656;1.072;
34500;0.656;1.072;
34600;0.656;1.072;
34700;0.656;1.072;
34800;0.656;1.072;
34900;0.656;1.072;
35000;0.656;1.072;
35100;0.656;1.072;
35200;0.659;1.072;
35300;0.656;1.072;
35400;0.659;1.072;
35500;0.666;1.072;
35600;0.669;1.072;
35700;0.669;1.072;
35800;0.672;1.072;
35900;0.679;1.072;
36000;0.688;1.072;
36100;0.688;1.072;
36200;0.688;1.072;
36300;0.688;1.072;
36400;0.688;1.072;
36500;0.688;1.072;
36600;0.688;1.072;
36700;0.688;1.072;
36800;0.688;1.072;
36900;0.688;1.072;
37000;0.688;1.072;
37100;0.688;1.072;
37200;0.656;1.072;
37300;0.659;1.072;
37400;0.662;1.072;
37500;0.669;1.072;
37600;0.679;1.072;
37700;0.685;1.072;
37800;0.695;1.072;
37900;0.708;1.072;
38000;0.714;1.072;
38100;0.714;1.072;
38200;0.714;1.072;
38300;0.847;1.072;
38400;0.656;1.072;
38500;0.656;1.072;
38600;0.656;1.072;
38700;0.656;1.072;
38800;0.656;1.072;
38900;0.656;1.072;
39000;0.656;1.072;
39100;0.656;1.072;
39200;0.656;1.072;
39300;0.656;1.072;
39400;0.656;1.072;
39500;0.656;1.072;
39600;0.656;1.072;
39700;0.656;1.072;
39800;0.656;1.072;
39900;0.656;1.072;
40000;0.656;1.072;
40100;0.656;1.072;
40200;0.659;1.072;
40300;0.659;1.072;
40400;0.659;1.072;
40500;0.659;1.072;
40600;0.662;1.072;
40700;0.662;1.072;
40800;0.662;1.072;
40900;0.662;1.072;
41000;0.662;1.072;
41100;0.662;1.072;
41200;0.662;1.072;
41300;0.662;1.072;
41400;0.662;1.072;
41500;0.656;1.072;
41600;0.659;1.072;
41700;0.656;1.072;
41800;0.659;1.072;
41900;0.669;1.072;
42000;0.675;1.072;
42100;0.685;1.072;
42200;0.698;1.072;
42300;0.711;1.072;
42400;0.711;1.072;
42500;0.711;1.072;
42600;0.711;1.072;
42700;0.711;1.072;
42800;0.711;1.072;
42900;0.711;1.072;
43000;0.711;1.072;
43100;0.711;1.072;
43200;0.711;1.072;
43300;0.711;1.072;
43400;0.711;1.072;
43500;0.711;1.072;
43600;0.656;1.072;
43700;0.656;1.072;
43800;0.656;1.072;
43900;0.656;1.072;
44000;0.656;1.072;
44100;0.656;1.072;
44200;0.656;1.072;
44300;0.656;1.072;
44400;0.656;1.072;
44500;0.656;1.072;
44600;0.656;1.072;
44700;0.656;1.072;
44800;0.656;1.072;
44900;0.656;1.072;
45000;0.659;1.072;
45100;0.662;1.072;
45200;0.666;1.072;
45300;0.666;1.072;
45400;0.666;1.072;
45500;0.669;1.072;
45600;0.675;1.072;
45700;0.679;1.072;
45800;0.682;1.072;
45900;0.685;1.072;
46000;0.685;1.072;
46100;0.685;1.072;
46200;0.685;1.072;
46300;0.685;1.072;
46400;0.682;1.072;
46500;0.682;1.072;
46600;0.682;1.072;
46700;0.682;1.072;
46800;0.682;1.072;
46900;0.682;1.072;
47000;0.682;1.072;
47100;0.682;1.072;
47200;0.685;1.072;
47300;0.688;1.072;
47400;0.669;1.072;
47500;0.672;1.072;
47600;0.672;1.072;
47700;0.672;1.072;
47800;0.672;1.072;
47900;0.672;1.072;
48000;0.672;1.072;
48100;0.672;1.072;
48200;0.672;1.072;
48300;0.750;1.072;
48400;0.717;1.072;
48500;0.717;1.072;
48600;0.717;1.072;
48700;0.717;1.072;
48800;0.717;1.072;
48900;0.717;1.072;
49000;0.717;1.072;
49100;0.717;1.072;
49200;0.717;1.072;
49300;0.717;1.072;
49400;0.717;1.072;
49500;0.717;1.072;
49600;0.717;1.072;
49700;0.717;1.072;
49800;0.717;1.072;
49900;0.717;1.072;
50000;0.717;1.072;
50100;0.717;1.072;
50200;0.717;1.072;
50300;0.717;1.072;
50400;0.717;1.072;
50500;0.717;1.072;
50600;0.717;1.072;
50700;0.720;1.072;
50800;0.724;1.072;
50900;0.724;1.072;
51000;0.724;1.072;
51100;0.724;1.072;
51200;0.724;1.072;
51300;0.724;1.072;
51400;0.724;1.072;
51500;0.724;1.072;
51600;0.724;1.072;
51700;0.727;1.072;
51800;0.724;1.072;
51900;0.727;1.072;
52000;0.733;1.072;
52100;0.737;1.072;
52200;0.743;1.072;
52300;0.750;1.072;
52400;0.756;1.072;
52500;0.756;1.072;
52600;0.756;1.072;
52700;0.756;1.072;
52800;0.756;1.072;
52900;0.756;1.072;
53000;0.756;1.072;
53100;0.756;1.072;
53200;0.756;1.072;
53300;0.756;1.072;
53400;0.756;1.072;
53500;0.756;1.072;
53600;0.724;1.072;
53700;0.724;1.072;
53800;0.724;1.072;
53900;0.724;1.072;
54000;0.717;1.072;
54100;0.717;1.072;
54200;0.717;1.072;
54300;0.717;1.072;
54400;0.717;1.072;
54500;0.717;1.072;
54600;0.717;1.072;
54700;0.717;1.072;
54800;0.720;1.072;
54900;0.724;1.072;
55000;0.727;1.072;
55100;0.733;1.072;
55200;0.740;1.072;
55300;0.750;1.072;
55400;0.756;1.072;
55500;0.756;1.072;
55600;0.756;1.072;
55700;0.756;1.072;
55800;0.756;1.072;
55900;0.756;1.072;
56000;0.756;1.072;
56100;0.756;1.072;
56200;0.756;1.072;
56300;0.756;1.072;
56400;0.756;1.072;
56500;0.756;1.072;
56600;0.756;1.072;
56700;0.759;1.072;
56800;0.759;1.072;
56900;0.763;1.072;
57000;0.724;1.072;
57100;0.717;1.072;
57200;0.717;1.072;
57300;0.717;1.072;
57400;0.717;1.072;
57500;0.717;1.072;
57600;0.717;1.072;
57700;0.717;1.072;
57800;0.717;1.072;
57900;0.717;1.072;
58000;0.717;1.072;
58100;0.717;1.072;
58200;0.717;1.072;
58300;0.717;1.072;
58400;0.717;1.072;
58500;0.720;1.072;
58600;0.720;1.072;
58700;0.720;1.072;
58800;0.720;1.072;
58900;0.720;1.072;
59000;0.720;1.072;
59100;0.720;1.072;
59200;0.720;1.072;
59300;0.720;1.072;
59400;0.720;1.072;
59500;0.720;1.072;
59600;0.720;1.072;
59700;0.724;1.072;
59800;0.727;1.072;
59900;0.720;1.072;
60000;0.720;1.072;
60100;0.724;1.072;
60200;0.724;1.072;
60300;0.724;1.072;
60400;0.724;1.072;
60500;0.724;1.072;
60600;0.724;1.072;
60700;0.724;1.072;
60800;0.737;1.072;
60900;0.737;1.072;
61000;0.740;1.072;
61100;0.743;1.072;
61200;0.743;1.072;
61300;0.743;1.072;
61400;0.743;1.072;
61500;0.740;1.072;
61600;0.743;1.072;
61700;0.743;1.072;
61800;0.743;1.072;
61900;0.743;1.072;
62000;0.743;1.072;
62100;0.743;1.072;
62200;0.743;1.072;
62300;0.743;1.072;
62400;0.743;1.072;
62500;0.743;1.072;
62600;0.743;1.072;
62700;0.743;1.072;
62800;0.743;1.072;
62900;0.743;1.072;
63000;0.743;1.072;
63100;0.743;1.072;
63200;0.743;1.072;
63300;0.720;1.072;
63400;0.720;1.072;
63500;0.720;1.072;
63600;0.720;1.072;
63700;0.720;1.072;
63800;0.720;1.072;
63900;0.720;1.072;
64000;0.720;1.072;
64100;0.720;1.072;
64200;0.720;1.072;
64300;0.720;1.072;
64400;0.720;1.072;
64500;0.717;1.072;
64600;0.717;1.072;
64700;0.717;1.072;
64800;0.717;1.072;
64900;0.717;1.072;
65000;0.717;1.072;
65100;0.717;1.072;
65200;0.717;1.072;
65300;0.717;1.072;
65400;0.717;1.072;
65500;0.717;1.072;
65600;0.717;1.072;
65700;0.717;1.072;
65800;0.717;1.072;
65900;0.717;1.072;
66000;0.717;1.072;
66100;0.720;1.072;
66200;0.720;1.072;
66300;0.717;1.072;
66400;0.717;1.072;
66500;0.720;1.072;
66600;0.724;1.072;
66700;0.724;1.072;
66800;0.727;1.072;
66900;0.727;1.072;
67000;0.727;1.072;
67100;0.727;1.072;
67200;0.727;1.072;
67300;0.727;1.072;
67400;0.727;1.072;
67500;0.727;1.072;
67600;0.727;1.072;
67700;0.727;1.072;
67800;0.727;1.072;
67900;0.727;1.072;
68000;0.727;1.072;
68100;0.727;1.072;
68200;0.727;1.072;
68300;0.717;1.072;
68400;0.717;1.072;
68500;0.717;1.072;
68600;0.717;1.072;
68700;0.717;1.072;
68800;0.717;1.072;
68900;0.717;1.072;
69000;0.717;1.072;
69100;0.717;1.072;
69200;0.720;1.072;
69300;0.720;1.072;
69400;0.720;1.072;
69500;0.720;1.072;
69600;0.720;1.072;
69700;0.720;1.072;
69800;0.720;1.072;
69900;0.720;1.072;
70000;0.720;1.072;
70100;0.720;1.072;
70200;0.720;1.072;
70300;0.720;1.072;
70400;0.720;1.072;
70500;0.720;1.072;
70600;0.720;1.072;
70700;0.720;1.072;
70800;0.720;1.072;
70900;0.720;1.072;
71000;0.720;1.072;
71100;0.720;1.072;
71200;0.720;1.072;
71300;0.720;1.072;
71400;0.720;1.072;
71500;0.720;1.072;
71600;0.720;1.072;
71700;0.720;1.072;
71800;0.724;1.072;
71900;0.733;1.072;
72000;0.733;1.072;
72100;0.733;1.072;
72200;0.733;1.072;
72300;0.733;1.072;
72400;0.737;1.072;
72500;0.737;1.072;
72600;0.737;1.072;
72700;0.737;1.072;
72800;0.737;1.072;
72900;0.730;1.072;
73000;0.730;1.072;
73100;0.730;1.072;
73200;0.730;1.072;
73300;0.730;1.072;
73400;0.730;1.072;
73500;0.730;1.072;
73600;0.730;1.072;
73700;0.730;1.072;
73800;0.730;1.072;
73900;0.730;1.072;
74000;0.730;1.072;
74100;0.730;1.072;
74200;0.730;1.072;
74300;0.730;1.072;
74400;0.730;1.072;
74500;0.730;1.072;
74600;0.730;1.072;
74700;0.730;1.072;
74800;0.730;1.072;
74900;0.730;1.072;
75000;0.730;1.072;
75100;0.730;1.072;
75200;0.730;1.072;
75300;0.730;1.072;
75400;0.730;1.072;
75500;0.730;1.072;
75600;0.730;1.072;
75700;0.730;1.072;
75800;0.730;1.072;
75900;0.730;1.072;
76000;0.730;1.072;
76100;0.717;1.072;
76200;0.717;1.072;
76300;0.717;1.072;
76400;0.717;1.072;
76500;0.717;1.072;
76600;0.717;1.072;
76700;0.717;1.072;
76800;0.717;1.072;
76900;0.717;1.072;
77000;0.717;1.072;
77100;0.717;1.072;
77200;0.717;1.072;
77300;0.717;1.072;
77400;0.717;1.072;
77500;0.717;1.072;
77600;0.717;1.072;
77700;0.717;1.072;
77800;0.717;1.072;
77900;0.717;1.072;
78000;0.717;1.072;
78100;0.717;1.072;
78200;0.717;1.072;
78300;0.717;1.072;
78400;0.717;1.072;
78500;0.717;1.072;
78600;0.717;1.072;
78700;0.717;1.072;
78800;0.717;1.072;
78900;0.717;1.072;
79000;0.717;1.072;
79100;0.717;1.072;
79200;0.717;1.072;
79300;0.717;1.072;
79400;0.717;1.072;
79500;0.717;1.072;
79600;0.717;1.072;
79700;0.717;1.072;
79800;0.717;1.072;
79900;0.717;1.072;
80000;0.717;1.072;
80100;0.717;1.072;
80200;0.717;1.072;
80300;0.717;1.072;
80400;0.717;1.072;
80500;0.717;1.072;
80600;0.717;1.072;
80700;0.717;1.072;
80800;0.717;1.072;
80900;0.717;1.072;
81000;0.717;1.072;
81100;0.717;1.072;
81200;0.717;1.072;
81300;0.717;1.072;
81400;0.717;1.072;
81500;0.717;1.072;
81600;0.717;1.072;
81700;0.717;1.072;
81800;0.717;1.072;
81900;0.717;1.072;
82000;0.717;1.072;
82100;0.717;1.072;
82200;0.717;1.072;
82300;0.717;1.072;
82400;0.717;1.072;
82500;0.717;1.072;
82600;0.717;1.072;
82700;0.717;1.072;
82800;0.717;1.072;
82900;0.717;1.072;
83000;0.717;1.072;
83100;0.717;1.072;
83200;0.717;1.072;
83300;0.717;1.072;
83400;0.717;1.072;
83500;0.717;1.072;
83600;0.717;1.072;
83700;0.717;1.072;
83800;0.717;1.072;
83900;0.717;1.072;
84000;0.717;1.072;
84100;0.717;1.072;
84200;0.717;1.072;
84300;0.717;1.072;
84400;0.717;1.072;
84500;0.717;1.072;
84600;0.717;1.072;
84700;0.717;1.072;
84800;0.717;1.072;
84900;0.717;1.072;
85000;0.717;1.072;
85100;0.717;1.072;
85200;0.717;1.072;
85300;0.717;1.072;
85400;0.717;1.072;
85500;0.717;1.072;
85600;0.717;1.072;
85700;0.717;1.072;
85800;0.717;1.072;
85900;0.717;1.072;
86000;0.717;1.072;
86100;0.717;1.072;
86200;0.717;1.072;
86300;0.717;1.072;
86400;0.717;1.072;
86500;0.717;1.072;
86600;0.717;1.072;
86700;0.717;1.072;
86800;0.717;1.072;
86900;0.717;1.072;
87000;0.717;1.072;
87100;0.717;1.072;
87200;0.717;1.072;
87300;0.717;1.072;
87400;0.717;1.072;
87500;0.717;1.072;
87600;0.717;1.072;
87700;0.717;1.072;
87800;0.717;1.072;
87900;0.717;1.072;
88000;0.717;1.072;
88100;0.717;1.072;
88200;0.717;1.072;
88300;0.717;1.072;
88400;0.717;1.072;
88500;0.717;1.072;
88600;0.717;1.072;
88700;0.717;1.072;
88800;0.717;1.072;
88900;0.717;1.072;
89000;0.717;1.072;
89100;0.717;1.072;
89200;0.717;1.072;
89300;0.717;1.072;
89400;0.717;1.072;
89500;0.717;1.072;
89600;0.717;1.072;
89700;0.717;1.072;
89800;0.717;1.072;
89900;0.717;1.072;
90000;0.717;1.072;
90100;0.717;1.072;
90200;0.717;1.072;
90300;0.717;1.072;
90400;0.717;1.072;
90500;0.717;1.072;
90600;0.717;1.072;
90700;0.717;1.072;
90800;0.717;1.072;
90900;0.717;1.072;
91000;0.717;1.072;
91100;0.717;1.072;
91200;0.717;1.072;
91300;0.717;1.072;
91400;0.717;1.072;
91500;0.717;1.072;
91600;0.717;1.072;
91700;0.717;1.072;
91800;0.717;1.072;
91900;0.717;1.072;
92000;0.717;1.072;
92100;0.717;1.072;
92200;0.717;1.072;
92300;0.717;1.072;
92400;0.717;1.072;
92500;0.717;1.072;
92600;0.717;1.072;
92700;0.717;1.072;
92800;0.717;1.072;
92900;0.717;1.072;
93000;0.717;1.072;
93100;0.717;1.072;
93200;0.717;1.072;
93300;0.720;1.072;
93400;0.720;1.072;
93500;0.720;1.072;
93600;0.720;1.072;
93700;0.720;1.072;
93800;0.720;1.072;
93900;0.720;1.072;
94000;0.720;1.072;
94100;0.720;1.072;
94200;0.720;1.072;
94300;0.720;1.072;
94400;0.720;1.072;
94500;0.720;1.072;
94600;0.720;1.072;
94700;0.720;1.072;
94800;0.720;1.072;
94900;0.720;1.072;
95000;0.720;1.072;
95100;0.720;1.072;
95200;0.720;1.072;
95300;0.720;1.072;
95400;0.720;1.072;
95500;0.720;1.072;
95600;0.720;1.072;
95700;0.720;1.072;
95800;0.720;1.072;
95900;0.720;1.072;
96000;0.720;1.072;
96100;0.720;1.072;
96200;0.720;1.072;
96300;0.720;1.072;
96400;0.724;1.072;
96500;0.724;1.072;
96600;0.724;1.072;
96700;0.724;1.072;
96800;0.724;1.072;
96900;0.724;1.072;
97000;0.724;1.072;
97100;0.724;1.072;
97200;0.724;1.072;
97300;0.724;1.072;
97400;0.724;1.072;
97500;0.724;1.072;
97600;0.724;1.072;
97700;0.724;1.072;
97800;0.727;1.072;
97900;0.724;1.072;
98000;0.724;1.072;
98100;0.724;1.072;
98200;0.724;1.072;
98300;0.724;1.072;
98400;0.724;1.072;
98500;0.724;1.072;
98600;0.724;1.072;
98700;0.724;1.072;
98800;0.724;1.072;
98900;0.724;1.072;
99000;0.724;1.072;
99100;0.724;1.072;
99200;0.724;1.072;
99300;0.724;1.072;
99400;0.724;1.072;
99500;0.724;1.072;
99600;0.724;1.072;
99700;0.724;1.072;
99800;0.724;1.072;
99900;0.724;1.072;
100000;0.720;1.072;
100100;0.720;1.072;
100200;0.720;1.072;
100300;0.720;1.072;
100400;0.720;1.072;
100500;0.720;1.072;
100600;0.720;1.072;
100700;0.720;1.072;
100800;0.720;1.072;
100900;0.720;1.072;
101000;0.720;1.072;
101100;0.720;1.072;
101200;0.720;1.072;
101300;0.720;1.072;
101400;0.720;1.072;
101500;0.720;1.072;
101600;0.720;1.072;
101700;0.720;1.072;
101800;0.720;1.072;
101900;0.720;1.072;
102000;0.720;1.072;
102100;0.720;1.072;
102200;0.720;1.072;
102300;0.720;1.072;
102400;0.720;1.072;
102500;0.720;1.072;
102600;0.717;1.072;
102700;0.717;1.072;
102800;0.717;1.072;
102900;0.717;1.072;
103000;0.717;1.072;
103100;0.717;1.072;
103200;0.717;1.072;
103300;0.717;1.072;
103400;0.717;1.072;
103500;0.717;1.072;
103600;0.717;1.072;
103700;0.717;1.072;
103800;0.717;1.072;
103900;0.717;1.072;
104000;0.717;1.072;
104100;0.717;1.072;
104200;0.717;1.072;
104300;0.717;1.072;
104400;0.717;1.072;
104500;0.717;1.072;
104600;0.720;1.072;
104700;0.720;1.072;
104800;0.720;1.072;
104900;0.720;1.072;
105000;0.720;1.072;
105100;0.720;1.072;
105200;0.720;1.072;
105300;0.720;1.072;
105400;0.720;1.072;
105500;0.720;1.072;
105600;0.720;1.072;
105700;0.720;1.072;
105800;0.720;1.072;
105900;0.720;1.072;
106000;0.720;1.072;
106100;0.720;1.072;
106200;0.720;1.072;
106300;0.720;1.072;
106400;0.720;1.072;
106500;0.720;1.072;
106600;0.720;1.072;
106700;0.720;1.072;
106800;0.720;1.072;
106900;0.720;1.072;
107000;0.720;1.072;
107100;0.720;1.072;
107200;0.720;1.072;
107300;0.724;1.072;
107400;0.724;1.072;
107500;0.724;1.072;
107600;0.724;1.072;
107700;0.724;1.072;
107800;0.720;1.072;
107900;0.720;1.072;
108000;0.720;1.072;
108100;0.720;1.072;
108200;0.720;1.072;
108300;0.720;1.072;
108400;0.720;1.072;
108500;0.720;1.072;
108600;0.720;1.072;
108700;0.720;1.072;
108800;0.720;1.072;
108900;0.720;1.072;
109000;0.720;1.072;
109100;0.720;1.072;
109200;0.720;1.072;
109300;0.720;1.072;
109400;0.720;1.072;
109500;0.720;1.072;
109600;0.724;1.072;
109700;0.720;1.072;
109800;0.720;1.072;
109900;0.720;1.072;
110000;0.720;1.072;
110100;0.720;1.072;
110200;0.720;1.072;
110300;0.720;1.072;
110400;0.720;1.072;
110500;0.720;1.072;
110600;0.720;1.072;
110700;0.720;1.072;
110800;0.720;1.072;
110900;0.720;1.072;
111000;0.720;1.072;
111100;0.720;1.072;
111200;0.720;1.072;
111300;0.720;1.072;
111400;0.720;1.072;
111500;0.720;1.072;
111600;0.720;1.072;
111700;0.720;1.072;
111800;0.720;1.072;
111900;0.720;1.072;
112000;0.720;1.072;
112100;0.720;1.072;
112200;0.720;1.072;
112300;0.720;1.072;
112400;0.720;1.072;
112500;0.720;1.072;
112600;0.720;1.072;
112700;0.720;1.072;
112800;0.720;1.072;
112900;0.720;1.072;
113000;0.724;1.072;
113100;0.724;1.072;
113200;0.724;1.072;
113300;0.724;1.072;
113400;0.724;1.072;
113500;0.724;1.072;
113600;0.724;1.072;
113700;0.724;1.072;
113800;0.724;1.072;
113900;0.724;1.072;
114000;0.724;1.072;
114100;0.724;1.072;
114200;0.724;1.072;
114300;0.724;1.072;
114400;0.724;1.072;
114500;0.724;1.072;
114600;0.724;1.072;
114700;0.724;1.072;
114800;0.724;1.072;
114900;0.720;1.072;
115000;0.720;1.072;
115100;0.724;1.072;
115200;0.724;1.072;
115300;0.724;1.072;
115400;0.724;1.072;
115500;0.724;1.072;
115600;0.724;1.072;
115700;0.724;1.072;
115800;0.724;1.072;
115900;0.724;1.072;
116000;0.724;1.072;
116100;0.720;1.072;
116200;0.720;1.072;
116300;0.720;1.072;
116400;0.720;1.072;
116500;0.720;1.072;
116600;0.720;1.072;
